@relation caracteristicas

@attribute camisa_ned_flanders real
@attribute barba_ned_flanders real
@attribute cabelo_krusty real
@attribute boca_krusty real
@attribute nariz_krusty real
@attribute classe {NedFlanders, Krusty}

@data
0.04721840659340659,0.34168956043956045,0.3683035714285714,0.6559065934065934,0.023179945054945052,Krusty
0.023864549839228297,0.03642483922829582,0.3102391479099678,0.03391278135048232,0.0,Krusty
0.16555574792243768,0.24238227146814403,0.0,0.23588988919667592,0.00865650969529086,Krusty
0.02376818783068783,0.17877810846560846,0.0,0.35445601851851855,0.022734788359788358,Krusty
0.0030202963917525774,0.0,0.0010067654639175257,0.33424613402061853,0.01912854381443299,Krusty
0.016001506024096387,9.41265060240964E-4,0.0,0.31061746987951805,0.028237951807228913,Krusty
0.016891891891891893,6.1824324324324325,0.0,0.3758445945945946,0.18897804054054054,Krusty
0.037913602941176475,3.2789522058823533,0.0,0.040211397058823525,0.0,Krusty
0.03482315891472868,0.07873062015503876,0.0,0.14232073643410853,0.0015140503875968993,Krusty
0.8056640625,0.546603732638889,0.1559787326388889,0.08138020833333334,0.006781684027777778,Krusty
0.11658960459183675,0.31887755102040816,0.0,0.016940369897959183,0.03587372448979592,Krusty
0.04480698529411765,0.7157628676470588,0.0,0.027573529411764705,0.012637867647058825,Krusty
0.0,1.1408547794117647,0.05859375,0.4974724264705882,0.02527573529411765,Krusty
0.4664522058823529,0.7502297794117647,0.0,0.6479779411764707,0.0,Krusty
0.4049410994764398,1.9418766361256545,0.0,0.15543193717277487,0.0224967277486911,Krusty
0.03102022058823529,3.0112591911764706,0.0,0.05284926470588235,0.0,Krusty
0.2198543848167539,0.37426374345549734,0.0,0.03476767015706806,0.04192571989528796,Krusty
0.0,0.6479779411764707,0.4193474264705882,0.68359375,0.41590073529411764,Krusty
0.00252831715210356,0.1403216019417476,0.0,0.03539644012944984,0.0,Krusty
0.3297334558823529,1.2201286764705883,0.16429227941176472,0.6606158088235294,0.31364889705882354,Krusty
0.033395401554404146,0.1052461139896373,0.0,1.756800518134715,0.0020239637305699484,Krusty
0.0011488970588235295,0.09306066176470587,0.34122242647058826,1.6647518382352942,0.027573529411764705,Krusty
0.05859375,0.19761029411764705,0.4423253676470588,0.4319852941176471,0.04250919117647059,Krusty
1.8646599264705883,5.2424172794117645,0.39636948529411764,0.6376378676470588,0.002297794117647059,Krusty
0.006893382352941176,0.6318933823529412,0.08157169117647059,0.05170036764705883,0.0,Krusty
0.24471507352941177,5.381433823529412,0.26194852941176466,0.8892463235294117,0.0,Krusty
0.008180628272251309,0.09509980366492146,0.5133344240837697,1.3089005235602094,0.0828288612565445,Krusty
0.251608455882353,0.5365349264705882,0.12982536764705882,0.6767003676470589,0.24126838235294118,Krusty
0.7272518382352942,4.856387867647059,0.2699908088235294,0.471047794117647,0.02182904411764706,Krusty
0.034466911764705885,0.6456801470588235,0.013786764705882353,11.97265625,0.012637867647058825,Krusty
1.1638327205882353,2.990579044117647,0.0,0.49172794117647056,0.008042279411764705,Krusty
0.04480698529411765,0.30675551470588236,0.0,0.9903492647058822,0.004595588235294118,Krusty
0.003446691176470588,0.5905330882352942,0.0,9.412913602941178,0.0,Krusty
0.2768841911764706,0.7100183823529411,0.034466911764705885,0.2136948529411765,0.01838235294117647,Krusty
0.01608455882352941,6.997931985294118,0.0700827205882353,0.13901654411764705,3.9349724264705883,Krusty
0.006893382352941176,0.1953125,0.026424632352941176,0.5744485294117647,0.009191176470588236,Krusty
0.14476102941176472,7.103630514705881,0.0,0.0,0.0,Krusty
0.12178308823529412,0.17578125,0.9386488970588235,0.8191636029411765,0.0,Krusty
0.01201923076923077,3.531936813186813,0.10130494505494507,0.0,0.0,Krusty
0.020604395604395604,3.9929601648351647,0.0,0.10130494505494507,0.0,Krusty
0.1516062062937063,2.442089160839161,1.9080528846153848,0.4575502622377622,0.0,Krusty
0.5048076923076923,0.8035714285714285,0.6756524725274725,0.37259615384615385,8.585164835164835E-4,Krusty
0.18973214285714285,3.178228021978022,0.3202266483516483,0.3047733516483517,0.006868131868131868,Krusty
0.3382554945054945,1.2354052197802197,1.910199175824176,0.31421703296703296,0.005151098901098901,Krusty
0.046359890109890105,4.163804945054945,0.42410714285714285,0.26699862637362637,0.12362637362637362,Krusty
0.04844961240310078,0.30432412790697677,1.097686531007752,0.9538517441860465,0.012112403100775194,Krusty
0.0,0.005410318559556786,0.0,0.1828687673130194,0.0,Krusty
0.24701286764705882,2.0036764705882355,0.1723345588235294,0.9466911764705882,0.0,Krusty
0.03216911764705882,0.4216452205882353,0.0,1.8095128676470589,5.560661764705882,Krusty
0.0861672794117647,3.702895220588235,0.0,0.1011029411764706,0.011488970588235293,Krusty
0.07123161764705882,1.7612591911764706,0.008042279411764705,1.5877757352941175,0.0861672794117647,Krusty
0.16429227941176472,3.7373621323529416,0.01608455882352941,0.6031709558823529,0.013786764705882353,Krusty
0.7720588235294118,0.9064797794117648,0.01838235294117647,0.7640165441176471,0.056295955882352935,Krusty
0.0,0.07669339005235602,0.10430301047120419,1.409113219895288,0.05828697643979057,Krusty
0.5665085078534031,2.5748527486910993,0.3752863219895288,0.17383835078534032,0.012270942408376962,Krusty
1.1144301470588236,2.3161764705882355,0.2022058823529412,0.24586397058823528,0.003446691176470588,Krusty
0.9960937499999999,1.8646599264705883,0.09880514705882353,0.18841911764705882,0.004595588235294118,Krusty
0.09765625,1.071920955882353,1.4797794117647058,0.3998161764705882,0.027573529411764705,Krusty
0.02527573529411765,0.15510110294117646,0.8708639705882353,0.9191176470588236,0.0,Krusty
0.001166044776119403,0.06646455223880597,0.18656716417910446,0.9165111940298507,0.06646455223880597,Krusty
0.05247201492537314,0.7625932835820896,0.0,1.111240671641791,5.517723880597015,Krusty
0.0,0.04250919117647059,10.235523897058824,5.630744485294118,0.008042279411764705,Krusty
0.3952205882352941,17.12545955882353,0.21714154411764708,0.0,0.0,Krusty
6.645220588235294,18.443244485294116,1.0431985294117647,2.8458180147058822,0.0,Krusty
0.008180628272251309,0.23008017015706808,0.04908376963350785,1.3661649214659686,0.18917702879581152,Krusty
0.7279829545454545,2.3970170454545454,0.463013548951049,0.6419361888111887,0.005463286713286713,Krusty
0.03495865758754864,0.08055690661478598,0.12159533073929961,0.2599100194552529,0.007599708171206226,Krusty
0.025972406914893616,0.31062998670212766,0.003116688829787234,0.4103640292553191,0.013505651595744681,Krusty
0.283203125,19.536830357142858,0.6180245535714285,3.427734375,0.0027901785714285715,Krusty
0.1808449074074074,0.6597222222222222,5.303819444444445,0.2763310185185185,0.06799768518518519,Krusty
0.034594095940959406,0.32431964944649444,0.001441420664206642,0.837465405904059,0.02162130996309963,Krusty
0.13292910447761194,1.1298973880597014,0.7101212686567164,0.19589552238805968,0.0,Krusty
0.19202441077441076,0.6983901515151515,0.0,0.07891414141414141,0.0,Krusty
0.02586019163763066,0.3443488675958188,0.0,1.3079812717770034,0.00544425087108014,Krusty
0.047416907514450865,0.34998193641618497,0.0,0.6751264450867052,0.010160765895953758,Krusty
0.2390391791044776,3.0340485074626864,0.005830223880597014,3.158815298507463,0.0,Krusty
0.0,0.055364173228346455,3.207020997375328,0.9637467191601049,0.002050524934383202,Krusty
0.02486737400530504,0.44139588859416445,0.0,2.606929708222812,0.0,Krusty
0.27658347315436244,0.7445469798657718,0.0,0.15467701342281878,0.18089345637583892,Krusty
0.07971938775510204,0.0808582361516035,0.003416545189504373,0.03985969387755102,0.0,Krusty
0.0025812224669603525,0.022370594713656388,0.1032488986784141,0.03355589207048458,0.0,Krusty
0.0012807377049180327,0.020491803278688523,0.17674180327868852,0.05635245901639345,0.2817622950819672,Krusty
0.021320662768031188,0.32666301169590645,2.7869152046783627,3.6740070662768036,9.017117446393762,Krusty
0.1065340909090909,0.29448447893569846,0.0398420177383592,0.018188747228381374,0.006062915742793792,Krusty
0.21328604294478526,0.31034317484662577,0.0,0.11143596625766872,0.004792944785276074,Krusty
0.018742108585858584,0.06609059343434344,0.08384627525252525,0.06214488636363636,0.004932133838383838,Krusty
0.14067963286713286,0.2390187937062937,0.5449628496503497,0.7593968531468531,0.020487325174825176,Krusty
0.025406504065040653,0.25279471544715443,0.0,1.6552337398373984,0.0,Krusty
0.03895997375328084,0.8530183727034121,0.0,0.21633038057742782,0.1947998687664042,Krusty
0.023889462809917356,0.16141528925619836,0.0,0.5998192148760331,0.014850206611570247,Krusty
0.20513954402515722,0.9372543238993711,0.0,0.3144654088050315,0.0,Krusty
0.47358960176991155,0.5911227876106194,0.0,2.3944505899705013,0.08872603244837758,Krusty
0.13824066558441558,0.26633522727272724,1.3557731331168832,1.9860998376623376,0.04185267857142857,Krusty
0.05226672535211267,0.2407020246478873,0.0,0.05501760563380282,0.004126320422535211,Krusty
0.04559824902723735,0.19303258754863814,0.0,0.04407830739299611,0.012159533073929961,Krusty
0.5196164330218068,1.0903426791277258,0.0,0.4843263239875389,0.004867601246105919,Krusty
0.1290560471976401,0.15210176991150443,3.316279498525074,0.34914269911504425,0.11061946902654868,Krusty
0.019166179906542055,0.06388726635514018,0.19805052570093457,0.060236565420560745,9.126752336448597E-4,Krusty
0.03614738805970149,0.25303171641791045,0.17374067164179105,0.08861940298507463,0.02448694029850746,Krusty
0.012906112334801762,0.5334526431718062,0.1187362334801762,0.4732241189427313,0.013766519823788547,Krusty
0.02745890022675737,0.3897392290249433,8.857709750566894E-4,2.218856292517007,0.0,Krusty
0.04351522020725388,0.08298251295336788,0.0030359455958549222,0.10018620466321244,0.0,Krusty
0.12069873595505617,0.1602001404494382,0.00548630617977528,0.14374122191011238,0.0010972612359550563,Krusty
0.0384794776119403,0.17723880597014927,0.12010261194029852,1.398087686567164,0.08978544776119403,Krusty
0.14597750865051903,0.5352508650519031,0.029736159169550174,0.21626297577854672,0.0,Krusty
0.017197327044025157,0.1068691037735849,0.0,0.02088246855345912,0.0,Krusty
0.03169993455497382,0.12884489528795812,0.005112892670157068,0.3763089005235602,0.009203206806282723,Krusty
0.005694241982507288,0.1184402332361516,0.0,0.8028881195335278,0.0,Krusty
0.022283976510067114,0.16123112416107382,0.0,0.0576761744966443,0.0,Krusty
0.10295542635658916,0.28464147286821706,1.5397892441860466,0.9144864341085271,0.02422480620155039,Krusty
0.1485475352112676,1.8252090669014085,0.012378961267605633,1.596886003521127,0.004126320422535211,Krusty
0.38927335640138405,0.504163062283737,2.788440743944637,1.4557201557093427,0.012164792387543252,Krusty
0.031111725663716814,24.99654314159292,0.02765486725663717,0.3756452802359882,0.0023045722713864306,Krusty
0.024319066147859923,0.09575632295719844,0.0,3.4259484435797667,0.0,Krusty
0.06751543209876543,0.12297453703703703,0.0,0.5461516203703703,0.01326195987654321,Krusty
0.1596642030848329,0.3514620822622108,0.03615038560411311,0.09539685089974292,0.03615038560411311,Krusty
0.15246332908163265,1.1429767219387754,0.03587372448979592,0.15644929846938774,0.27004942602040816,Krusty
0.38454523346303504,0.28422908560311283,0.022799124513618676,0.22495136186770426,0.0,Krusty
0.03351516272189349,0.28661242603550297,0.0,0.6807045118343195,0.0011556952662721894,Krusty
0.011522861356932153,2.2965062684365782,0.044939159292035395,0.09218289085545722,0.006913716814159292,Krusty
0.1750112007168459,0.42002688172043007,0.032202060931899645,0.028001792114695338,0.008400537634408603,Krusty
0.13612689393939395,26.537642045454547,0.6569602272727273,0.024857954545454544,0.011837121212121212,Krusty
0.08815661478599222,0.22495136186770426,0.030398832684824902,0.21127188715953307,0.006079766536964981,Krusty
0.05300516224188791,15.207872418879056,0.0,0.3134218289085546,0.003456858407079646,Krusty
0.14121720116618075,1.2231231778425655,1.2379282069970845,0.05010932944606414,0.0,Krusty
0.01982276119402985,0.4500932835820895,0.0,0.2040578358208955,0.4221082089552239,Krusty
0.16816737288135591,2.4668961864406778,0.03310381355932203,1.4539194915254237,0.018538135593220338,Krusty
0.20648841961852862,12.321185286103542,0.2160677792915531,0.12985354223433243,0.004257493188010899,Krusty
0.11095573929961089,0.4331833657587549,0.0,0.25839007782101164,0.0,Krusty
0.09850543478260869,0.3475996376811594,0.0,0.030570652173913047,0.033967391304347824,Krusty
0.006975446428571428,0.0,0.001992984693877551,0.37268813775510207,0.014947385204081632,Krusty
0.8146662979351034,1.2006821533923304,0.0,0.15555862831858408,0.059918879056047196,Krusty
0.15325405604719763,0.2857669616519174,0.0,0.4851124631268437,0.0,Krusty
0.0032964135021097043,0.0758175105485232,1.4331157700421941,0.41699630801687765,0.009065137130801688,Krusty
0.00447280534351145,0.14760257633587787,1.2315124045801527,5.681953721374046,0.020873091603053433,Krusty
0.1658313679245283,0.5177623820754716,1.3119103773584906,0.2717791863207547,0.0,Krusty
0.19359168502202645,24.02601872246696,0.3252340308370044,6.319693006607929,0.0017208149779735684,Krusty
0.0,0.021853146853146852,0.819493006993007,0.043706293706293704,0.012292395104895106,Krusty
0.06729868913857678,0.5105922284644195,0.0,0.6188553370786517,0.007315074906367042,Krusty
0.012093653250773995,1.0497291021671826,0.0,1.8225135448916407,0.05684017027863777,Krusty
0.003985969387755102,0.11260363520408163,0.006975446428571428,0.12157206632653061,0.0,Krusty
0.4412240932642487,3.12095207253886,0.38455310880829013,0.7225550518134715,0.004047927461139897,Krusty
0.0025812224669603525,0.022370594713656388,0.6926280286343612,0.8234099669603524,0.04043915198237885,Krusty
0.09533898305084747,0.46345338983050843,0.0,0.022510593220338982,0.10328389830508475,Krusty
0.13409514925373134,0.5188899253731344,0.14284048507462688,0.05247201492537314,0.03060867537313433,Krusty
1.4163151840490797,1.241372699386503,4.499376917177914,1.2533550613496933,0.004792944785276074,Krusty
0.03586383374689826,2.1450449751861043,0.15314826302729528,0.15120967741935484,9.692928039702234E-4,Krusty
0.6410605400696865,0.2613240418118467,0.0,1.1147103658536586,0.08710801393728224,Krusty
0.07259402654867257,0.8734328908554573,2.2273691002949856,4.496220501474927,0.008066002949852507,Krusty
0.16509841160220995,0.46184392265193375,0.6625517955801105,0.01294889502762431,0.0,Krusty
0.028237951807228913,0.38944841867469876,3.044992469879518,2.4743505271084336,13.15417921686747,Krusty
0.006996268656716418,0.16557835820895522,0.06879664179104478,0.8768656716417911,0.027985074626865673,Krusty
0.0,0.008522727272727274,0.004261363636363637,0.045454545454545456,0.008522727272727274,Krusty
0.18155809859154928,0.26270906690140844,0.0013754401408450705,0.04676496478873239,0.2324493838028169,Krusty
0.12649773316062177,0.47158354922279794,0.004047927461139897,1.716321243523316,0.035419365284974094,Krusty
0.004609144542772861,0.1417311946902655,4.654083702064897,5.467597713864307,0.01728429203539823,Krusty
0.020695364238410598,0.15392177152317882,0.0012934602649006624,0.4837541390728477,0.0,Krusty
0.0518528761061947,0.7167219764011798,0.21547750737463128,0.48972160766961653,0.38025442477876104,Krusty
0.0791698816872428,0.37495177469135804,0.024916409465020578,0.30703446502057613,0.010046939300411523,Krusty
0.14628343621399179,0.6711355452674898,0.12217078189300412,0.13302147633744854,0.00884130658436214,Krusty
0.07233796296296297,1.396926440329218,0.01768261316872428,0.8777006172839507,0.01366383744855967,Krusty
0.0036168981481481477,0.3821855709876543,0.011654449588477367,0.08600180041152264,0.0,Krusty
0.11895576131687242,2.0005465534979425,0.01366383744855967,1.253054269547325,0.06912294238683128,Krusty
0.45974794238683125,2.842881944444444,2.094585905349794,1.7047646604938274,0.10127314814814814,Krusty
0.47609133941093973,4.826108870967742,0.0,0.0,0.0,Krusty
0.03255208333333333,6.815905448717949,0.0,0.20866720085470086,0.0,Krusty
0.009645061728395061,0.3882137345679012,0.5521797839506173,0.22585519547325103,0.03616898148148148,Krusty
0.102880658436214,14.177436985596708,1.0914994855967077,0.1294045781893004,0.004822530864197531,Krusty
0.20736882716049385,2.9425475823045266,0.0,0.6132651748971194,0.03215020576131687,Krusty
0.14226466049382716,1.4551986882716048,0.29980066872427985,1.378440072016461,0.043402777777777776,Krusty
0.016878858024691357,0.2724729938271605,0.016878858024691357,0.3383809156378601,0.037776491769547324,Krusty
1.6268004115226338,0.49230002572016457,5.018647119341564,1.7409336419753088,0.12176890432098765,Krusty
0.3815104166666667,3.7057291666666665,0.07356770833333333,0.04166666666666667,0.0,Krusty
0.3411458333333333,0.5475260416666666,1.3815104166666667,38.069010416666664,6.510416666666667E-4,Krusty
0.565039866255144,1.8221129115226338,0.0,0.054253472222222224,0.006430041152263375,Krusty
0.15271347736625515,0.75512795781893,0.025318287037037035,0.27729552469135804,0.010850694444444444,Krusty
0.06765727124183006,0.9203941993464052,0.03616898148148148,1.0140080337690631,0.04595588235294117,Krusty
0.03255208333333333,1.0641718106995883,0.0,0.25358474794238683,4.018775720164609E-4,Krusty
0.05947788065843621,0.9411972736625516,0.015271347736625515,1.0649755658436213,0.004018775720164609,Krusty
0.006430041152263375,0.2845293209876543,0.004822530864197531,0.17441486625514405,0.03134645061728395,Krusty
0.06188914609053498,0.5983957047325102,0.02652391975308642,0.5123939043209876,0.0092431841563786,Krusty
0.033967391304347824,9.089564340813466,0.0,0.0,0.0,Krusty
0.038580246913580245,1.6002764917695473,0.043402777777777776,0.5835262345679012,0.0072337962962962955,Krusty
0.07063802083333334,0.595703125,4.372395833333333,4.0732421875,0.0,Krusty
0.048828125,2.9915364583333335,0.037109375,1.0546875,0.06119791666666667,Krusty
0.2065650720164609,2.2038966049382718,0.0,0.7362397119341564,0.00884130658436214,Krusty
0.21862139917695472,0.6964538323045267,0.05063657407407407,0.1458815586419753,0.04581404320987654,Krusty
0.08221487713675214,0.532936030982906,0.053001469017094016,0.800030048076923,0.022536057692307692,Krusty
0.13503086419753085,1.1083783436213992,0.0,1.8486368312757202,0.039384002057613166,Krusty
0.03964676816239316,0.5730001335470085,4.1733440170940174E-4,0.2854567307692307,0.010433360042735042,Krusty
0.22585519547325103,0.5594135802469136,0.11212384259259259,0.15030221193415638,0.0032150205761316874,Krusty
0.04752604166666667,1.4514973958333333,0.14095052083333334,1.8346354166666665,0.04654947916666667,Krusty
1.098733281893004,6.348861882716049,0.3568672839506173,0.40911136831275724,0.0072337962962962955,Krusty
0.7330382187938289,5.235909011220197,0.0,0.0,0.0,Krusty
0.11268028846153845,1.7169137286324787,0.17528044871794873,5.969551282051282,0.02670940170940171,Krusty
0.17521862139917696,2.7102623456790123,8.037551440329218E-4,0.6365740740740741,0.07073045267489712,Krusty
0.1141332304526749,0.8081757973251028,0.011252572016460906,1.128472222222222,0.05103845164609053,Krusty
0.01286008230452675,1.8012152777777777,0.006430041152263375,0.13503086419753085,0.009645061728395061,Krusty
0.17105800653594772,3.1020220588235294,0.031488289760348585,0.41530501089324623,0.049360021786492375,Krusty
0.1448150373931624,2.8387086004273505,0.00959869123931624,1.2286324786324787,1.4765291132478633,Krusty
0.14388020833333334,3.8548177083333335,0.009114583333333334,0.8079427083333334,0.0,Krusty
0.002191444600280505,0.00876577840112202,0.0,0.0,0.0,Krusty
0.06184895833333333,0.310546875,0.0,0.23567708333333334,0.0,Krusty
0.05478611500701262,3.974184782608696,0.0,0.0,0.0,Krusty
0.07914624183006536,1.4203771786492374,2.810968137254902,0.3489242919389978,0.07233796296296297,Krusty
0.041341145833333336,1.4609375,0.054036458333333336,1.853515625,0.05110677083333333,Krusty
0.024916409465020578,0.28854809670781895,0.06188914609053498,0.24434156378600824,0.020093878600823047,Krusty
0.010046939300411523,0.3355677726337449,1.0565361368312758,1.4242541152263375,0.023710776748971193,Krusty
0.5393197016460906,2.9980066872427984,1.8180941358024691,0.4806455761316873,0.03134645061728395,Krusty
0.016075102880658436,0.31185699588477367,0.6422003600823045,0.46858924897119336,0.04018775720164609,Krusty
0.033355838477366256,0.4689911265432099,0.0012056327160493826,0.45974794238683125,0.0,Krusty
0.05706661522633745,1.337448559670782,1.02197466563786,1.294045781893004,0.041795267489711935,Krusty
0.04296875,0.8040364583333333,0.18424479166666669,2.276692708333333,0.046875,Krusty
0.4910943930041153,3.010866769547325,2.1315586419753085,0.6204989711934157,0.0442065329218107,Krusty
0.07153420781893004,0.647826646090535,0.0024112654320987653,0.24193029835390947,0.04099151234567901,Krusty
0.142578125,3.9114583333333335,0.009114583333333334,0.8183593750000001,0.0,Krusty
0.01961471688034188,0.34972622863247865,0.002921340811965812,0.2153445512820513,0.012937366452991454,Krusty
0.05859375,1.3720703125,0.12662760416666666,1.7294921875,0.0458984375,Krusty
0.11458333333333333,0.2236328125,0.0,0.20052083333333331,0.001953125,Krusty
0.04166666666666667,0.11197916666666667,0.0,0.5667317708333334,6.510416666666667E-4,Krusty
0.5545910493827161,4.324202674897119,0.07756237139917696,0.28814621913580246,0.41674704218106995,Krusty
0.232421875,2.1175130208333335,0.0032552083333333335,0.3203125,0.11360677083333333,Krusty
0.17057291666666666,0.4694010416666667,0.0,1.380859375,0.03483072916666667,Krusty
0.029947916666666664,6.860026041666667,0.0,1.9091796875,3.2552083333333337E-4,Krusty
0.11393229166666667,12.277669270833332,0.08138020833333334,0.06966145833333334,0.16829427083333334,Krusty
0.10709635416666667,11.1845703125,0.08626302083333333,0.048502604166666664,0.11002604166666667,Krusty
0.15559895833333331,16.369140625,0.09440104166666667,0.09505208333333334,0.22005208333333334,Krusty
0.033203125,0.177734375,0.0,3.7747395833333335,6.510416666666667E-4,Krusty
0.042150774572649576,0.13605101495726496,0.0,0.681507077991453,0.18654847756410256,Krusty
0.0250400641025641,0.7361778846153846,0.0,11.740868723290598,0.001252003205128205,Krusty
0.07678952991452992,0.23621127136752135,0.0,0.8864182692307692,0.35056089743589747,Krusty
0.03922943376068376,0.691940438034188,0.0,11.364015758547009,0.00250400641025641,Krusty
0.19401041666666666,1.8815104166666665,0.0,0.057291666666666664,0.004557291666666667,Krusty
0.2568359375,0.18619791666666669,0.0,0.4527994791666667,0.008138020833333332,Krusty
0.47916666666666663,1.0465494791666667,0.0,0.08040364583333334,0.011067708333333332,Krusty
0.08984375,0.310546875,0.0,0.030924479166666664,0.0,Krusty
0.05989583333333333,0.22656249999999997,0.0,0.2119140625,0.0,Krusty
0.42578125000000006,1.908203125,0.0,0.3059895833333333,0.0013020833333333335,Krusty
0.07486979166666667,1.2825520833333333,0.0,0.046223958333333336,0.004557291666666667,Krusty
7.227539062500001,0.5315755208333334,0.029947916666666664,0.7864583333333333,0.0013020833333333335,Krusty
0.0830078125,0.4925130208333333,12.009440104166668,7.599283854166666,0.00390625,Krusty
0.3229166666666667,1.0628255208333333,0.0,0.0016276041666666667,0.0,Krusty
0.23860677083333334,0.13736979166666669,0.009440104166666666,0.8649088541666667,0.013020833333333334,Krusty
0.044596354166666664,1.3040364583333333,0.034505208333333336,1.1429036458333333,0.009114583333333334,Krusty
0.236328125,0.20019531249999997,0.0,0.6305338541666667,0.002604166666666667,Krusty
0.012044270833333334,0.384765625,0.006184895833333334,0.10970052083333333,6.510416666666667E-4,Krusty
0.37044270833333337,0.2552083333333333,0.0,0.5016276041666666,0.001953125,Krusty
0.2552083333333333,1.6048177083333333,0.0,0.048502604166666664,0.0,Krusty
0.083984375,0.3818359375,6.510416666666667E-4,0.8105468750000001,0.0,Krusty
0.022135416666666664,0.3017578125,0.013346354166666666,0.23893229166666669,0.0035807291666666665,Krusty
0.049832818930041156,0.8584104938271605,0.15190972222222224,1.6919045781893005,0.0,Krusty
0.02210326646090535,0.9685249485596709,0.0012056327160493826,5.397617669753087,0.0,Krusty
0.021701388888888888,0.1478909465020576,0.12136702674897118,1.9161522633744856,0.0,Krusty
0.059076003086419755,1.0521154835390947,0.00442065329218107,3.696871784979424,0.0,Krusty
0.2499678497942387,2.0286779835390947,0.03375771604938271,0.1776298868312757,0.0,Krusty
0.025318287037037035,1.619164737654321,0.05304783950617284,2.392779063786008,0.015271347736625515,Krusty
0.41875643004115226,5.582079475308642,0.4541216563786008,0.2435378086419753,0.0,Krusty
0.092431841563786,0.41714891975308643,0.1358346193415638,1.099537037037037,0.0,Krusty
0.1470871913580247,0.7579411008230453,0.20817258230452673,0.04018775720164609,0.0016075102880658437,Krusty
0.0369727366255144,0.7354359567901234,0.08519804526748971,0.6727430555555556,8.037551440329218E-4,Krusty
0.17441486625514405,18.035461676954732,0.03054269547325103,0.19048996913580246,0.0020093878600823045,Krusty
0.05465534979423868,0.08278677983539096,0.08921682098765432,1.1557998971193415,0.0,Krusty
0.14628343621399179,18.08087384259259,0.026925797325102883,0.26041666666666663,0.0020093878600823045,Krusty
0.03255208333333333,0.9291409465020576,0.03415959362139918,0.9114583333333334,0.0012056327160493826,Krusty
0.06028163580246913,1.3535236625514404,0.016075102880658436,0.47220614711934156,0.0,Krusty
3.4079218106995888,0.8270640432098766,0.0016075102880658437,0.5361046810699589,0.04099151234567901,Krusty
3.195730452674897,0.9444122942386831,0.0032150205761316874,0.5722736625514403,0.020897633744855967,Krusty
0.15914351851851852,1.8188978909465021,0.06831918724279835,1.1437435699588476,0.0060281635802469135,Krusty
0.16517168209876543,18.160043724279834,0.02290702160493827,0.17923739711934158,0.0,Krusty
0.3922325102880659,5.619052211934156,0.7957175925925927,0.257201646090535,0.0,Krusty
0.053449717078189296,3.8970068158436213,0.10850694444444445,1.0931069958847737,4.018775720164609E-4,Krusty
0.21339699074074073,5.4028420781893,0.4251864711934157,0.35204475308641975,0.00884130658436214,Krusty
0.03616898148148148,1.0416666666666665,0.0,0.0,0.0,Krusty
0.102880658436214,3.331565072016461,0.8085776748971194,0.3464184670781893,0.015271347736625515,Krusty
0.08278677983539096,0.369727366255144,0.041795267489711935,0.33355838477366256,0.0024112654320987653,Krusty
0.20013503086419754,9.677613811728394,0.06068351337448559,0.5778999485596708,0.0016075102880658437,Krusty
